,TreeID,qLegalStatus,qSpecies,qAddress,SiteOrder,qSiteInfo,qCaretaker,PlantDate,DBH,PlotSize,Latitude,Longitude
31908,121206,Significant Tree,Hybrid Strawberry Tree,930 Chestnut St,2.0,Sidewalk: Curb side : Cutout,Private,11/22/16 0:00,3,3x3,37.80312232,-122.4187469
31912,235508,DPW Maintained,Sycamore: London Plane,401 Belvedere St,2.0,Sidewalk: Curb side : Cutout,Private,,16,Width 4ft,37.76486859,-122.4484811
31914,214624,DPW Maintained,Kwanzan Flowering Cherry,1437 11th Ave,1.0,Sidewalk: Curb side : Cutout,Private,,5,Width 3ft,37.76131323,-122.468365
31915,266683,Private,Sycamore: London Plane,1995 Evans Ave,13.0,Sidewalk: Curb side : Cutout,Private,11/8/21 0:00,3,,37.74714231,-122.3959145
31916,89720,DPW Maintained,Swamp Myrtle,1621 Anza St,1.0,Sidewalk: Curb side : Cutout,DPW,2/13/08 0:00,3,3x3,37.77895296,-122.4656749
31918,59040,DPW Maintained,Southern Magnolia,46 Rausch St,1.0,Sidewalk: Curb side : Cutout,Private,4/14/80 0:00,26,,37.77648722,-122.4098101
31928,37185,DPW Maintained,Southern Magnolia,140 07th St,1.0,Sidewalk: Curb side : Cutout,Private,6/8/98 0:00,2,,37.77867575,-122.4104255
31929,200470,DPW Maintained,Brisbane Box,1495 Tennessee St,2.0,Sidewalk: Curb side : Cutout,Private,,8,Width 3ft,37.75296088,-122.3886873
31930,28282,DPW Maintained,Victorian Box,2331 Mission St,1.0,Sidewalk: Curb side : Cutout,Private,9/30/06 0:00,3,3X3,37.75967776,-122.4190637
31933,202420,Permitted Site,Brisbane Box,388 Beale St,3.0,Sidewalk: Curb side : Cutout,Private,12/4/01 0:00,4,Width 3ft,37.78756425,-122.3914828
31936,113452,DPW Maintained,Indian Laurel Fig Tree 'Green Gem',21X Leroy Pl,3.0,Sidewalk: Curb side : Cutout,Private,,8,3x3,37.79208233,-122.4150978
31939,5217,DPW Maintained,Sycamore: London Plane,918 Divisadero St,1.0,Sidewalk: Curb side : Cutout,DPW,6/1/09 0:00,3,3X3,37.77813801,-122.4383189
31947,91919,DPW Maintained,Kwanzan Flowering Cherry,1445 Irving St,1.0,Sidewalk: Curb side : Cutout,DPW,2/18/09 0:00,3,3x3,37.76367515,-122.4732937
31951,199938,DPW Maintained,New Zealand Xmas Tree,1390 Griffith St,2.0,Sidewalk: Curb side : Cutout,Private,,7,Width 0ft,37.72663254,-122.3806718
31952,218050,DPW Maintained,Cherry Plum,72 San Rafael Way,2.0,Sidewalk: Curb side : Yard,Private,,4,Width 3ft,37.73367636,-122.4704897
31957,119950,DPW Maintained,Victorian Box,310 29th Ave,1.0,Sidewalk: Curb side : Cutout,Private,,10,Width 1ft,37.78337847,-122.4891955
31958,230804,DPW Maintained,Southern Magnolia,3810 20th St,3.0,Sidewalk: Curb side : Yard,Private,,46,Width 3ft,37.75824359,-122.4263445
31969,125632,DPW Maintained,Hybrid Strawberry Tree,2501 Jackson St,14.0,Sidewalk: Curb side : Cutout,Private,,17,Width 3ft,37.79201416,-122.4376403
31971,228915,DPW Maintained,Brisbane Box,902 Duboce Ave,12.0,Sidewalk: Property side : Yard,Private,,10,Width 9ft,37.76904512,-122.4343584
31973,128476,DPW Maintained,Indian Laurel Fig Tree 'Green Gem',109 Front St,2.0,Sidewalk: Curb side : Pot,Private,,2,Width 5ft,37.79267705,-122.3987539
31974,236111,DPW Maintained,Victorian Box,211 Laussat St,1.0,Sidewalk: Curb side : Cutout,Private,,4,Width 3ft,37.77157545,-122.4306568
31976,198167,DPW Maintained,Swamp Myrtle,415 Minna St,2.0,Sidewalk: Curb side : Cutout,Private,,2,Width 3ft,37.78263088,-122.4054645
31979,230801,DPW Maintained,Southern Magnolia,841 Church St,11.0,Sidewalk: Curb side : Cutout,Private,,3,Width 3ft,37.75794205,-122.4279474
31980,201869,DPW Maintained,Swamp Myrtle,855 Folsom St,4.0,Sidewalk: Curb side : Cutout,Private,,4,Width 0ft,37.78075104,-122.402614
31981,210023,DPW Maintained,New Zealand Xmas Tree,26 Burlwood Dr,1.0,Sidewalk: Curb side : Cutout,Private,,14,Width 3ft,37.73491879,-122.454805
31984,95978,DPW Maintained,Victorian Box,6400 Geary Blvd,5.0,Median : Cutout,DPW,3/12/11 0:00,1,,37.78000793,-122.4879381
31989,125605,DPW Maintained,Hybrid Strawberry Tree,120 Cherry St,5.0,Sidewalk: Curb side : Cutout,Private,,4,Width 2ft,37.78918516,-122.4572669
31991,5171,DPW Maintained,Victorian Box,326 Divisadero St,1.0,Sidewalk: Curb side : Cutout,Private,3/22/90 0:00,6,3X3,37.77261344,-122.4371963
31993,138381,DPW Maintained,Victorian Box,2000 Sutter St,3.0,Sidewalk: Curb side : Cutout,Private,,10,Width 0ft,37.78611167,-122.4336628
31994,127586,DPW Maintained,Indian Laurel Fig Tree 'Green Gem',10 Ada Ct,1.0,Sidewalk: Curb side : Cutout,Private,,11,Width 3ft,37.78558696,-122.4156786
31995,68314,DPW Maintained,New Zealand Xmas Tree,3815 Quintara St,1.0,Sidewalk: Curb side : Cutout,Private,8/9/93 0:00,7,,37.74722952,-122.5064188
31996,46706,DPW Maintained,Victorian Box,2930 Vallejo St,1.0,Sidewalk: Curb side : Cutout,Private,7/29/09 0:00,13,3x3,37.7939799,-122.4455891
31997,4751,DPW Maintained,Indian Laurel Fig Tree 'Green Gem',1201 Columbus Ave,2.0,Sidewalk: Curb side : Cutout,Private,,50,3X3,37.80537057,-122.4176882
31998,235034,DPW Maintained,Victorian Box,3916 22nd St,1.0,Sidewalk: Curb side : Yard,Private,,11,Width 4ft,37.75452377,-122.4348146
32000,33155,DPW Maintained,Southern Magnolia,2426 33rd Ave,1.0,Sidewalk: Curb side : Cutout,Private,11/5/96 0:00,4,,37.74185964,-122.4905676
32009,52500,DPW Maintained,Swamp Myrtle,819 Cayuga Ave,1.0,Sidewalk: Curb side : Cutout,Private,12/28/05 0:00,5,,37.72476794,-122.4380465
32010,9775,Permitted Site,Brisbane Box,897X Gough St,3.0,Sidewalk: Curb side : Cutout,Rec/Park,,40,3X3,37.7814929,-122.4239968
32013,214613,DPW Maintained,Kwanzan Flowering Cherry,1369 09th Ave,1.0,Sidewalk: Curb side : Cutout,Private,,3,Width 2ft,37.76279154,-122.4663139
32017,20509,DPW Maintained,Brisbane Box,1211X Sunset Blvd,5.0,Sidewalk: Curb side : Cutout,Rec/Park,,12,60,37.76500517,-122.4958697
32019,141218,DPW Maintained,Sycamore: London Plane,3651 California St,1.0,Sidewalk: Curb side : Cutout,Private,,15,Width 0ft,37.78618925,-122.4544445
32020,61566,DPW Maintained,New Zealand Xmas Tree,1111 Wisconsin St,1.0,Sidewalk: Curb side : Cutout,Private,8/23/84 0:00,13,,37.75327706,-122.3984507
32022,139909,DPW Maintained,Victorian Box,1601 TURK ST,5.0,Sidewalk: Curb side : Cutout,Private,,8,Width 0ft,37.77992466,-122.436112
32023,265838,Section 806 (d),Hybrid Strawberry Tree,70 Terra Vista Ave,3.0,Sidewalk: Curb side : Cutout,Private,6/3/21 0:00,3,3x3,37.78155697,-122.442941
32025,65863,DPW Maintained,Victorian Box,3738 Scott St,1.0,Sidewalk: Curb side : Cutout,Private,5/8/90 0:00,2,,37.80432987,-122.4419452
32027,28761,DPW Maintained,Sycamore: London Plane,1999 Van Ness Ave,6.0,Sidewalk: Curb side : Cutout,DPW,5/6/02 0:00,10,3X3,37.7932433,-122.4230757
32032,2945,DPW Maintained,Sycamore: London Plane,1976 California St,1.0,Sidewalk: Curb side : Cutout,DPW,,100,4x4,37.78989461,-122.4268494
32033,97646,DPW Maintained,New Zealand Xmas Tree,1824 Noriega St,1.0,Sidewalk: Curb side : Cutout,Private,,12,4x4,37.75410787,-122.483446
32035,127867,DPW Maintained,Indian Laurel Fig Tree 'Green Gem',2044 Hyde St,2.0,Sidewalk: Curb side : Cutout,Private,,15,Width 4ft,37.79994015,-122.4191133
32037,218163,DPW Maintained,Sycamore: London Plane,1410 Portola Dr,2.0,Sidewalk: Curb side : Yard,Private,,14,Width 5ft,37.73901858,-122.4666383
32040,236684,DPW Maintained,Cherry Plum,835 Douglass St,1.0,Sidewalk: Curb side : Cutout,Private,,3,Width 3ft,37.75043389,-122.4383477
32041,205012,DPW Maintained,Hybrid Strawberry Tree,414 Hearst Ave,1.0,Sidewalk: Curb side : Cutout,Private,,1,Width 2ft,37.73074699,-122.4471048
32043,202611,DPW Maintained,Brisbane Box,913 Bryant St,3.0,Sidewalk: Curb side : Cutout,Private,9/23/19 0:00,3,Width 3ft,37.77410704,-122.4048062
32044,143239,DPW Maintained,Southern Magnolia,986 POLK ST,1.0,Sidewalk: Curb side : Cutout,Private,,3,Width 0ft,37.78554419,-122.4195803
32045,235319,DPW Maintained,Sycamore: London Plane,3425 Cesar Chavez St,9.0,Sidewalk: Curb side : Cutout,Private,,3,Width 3ft,37.74801583,-122.4191971
32050,234097,DPW Maintained,Victorian Box,55 Lapidge St,1.0,Sidewalk: Curb side : Cutout,Private,,9,Width 3ft,37.7607919,-122.4222899
32051,213600,DPW Maintained,Kwanzan Flowering Cherry,25 Alton Ave,1.0,Sidewalk: Curb side : Yard,Private,,4,Width 3ft,37.75012353,-122.4624629
32052,234284,DPW Maintained,Victorian Box,803 Shotwell St,1.0,Sidewalk: Curb side : Cutout,Private,,9,Width 3ft,37.75538178,-122.4154064
32057,5637,DPW Maintained,Southern Magnolia,1266 Dolores St,1.0,Sidewalk: Curb side : Cutout,DPW,,4,3x3,37.74911624,-122.4250471
32060,30477,DPW Maintained,New Zealand Xmas Tree,2424 Green St,2.0,Sidewalk: Curb side : Cutout,Private,6/14/56 0:00,12,,37.79573365,-122.4391341
32062,96682,DPW Maintained,Hybrid Strawberry Tree,375@32nd Ave 32nd Ave,4.0,Sidewalk: Property side : Cutout,Private,6/28/11 0:00,5,,37.78227422,-122.4925369
32066,29740,Permitted Site,Brisbane Box,629 Union St,1.0,Sidewalk: Curb side : Cutout,Private,6/9/15 0:00,3,3x3,37.80018891,-122.4096932
32067,236941,DPW Maintained,Cherry Plum,42 Putnam St,2.0,Sidewalk: Curb side : Cutout,Private,,5,Width 3ft,37.73901207,-122.4108591
32070,192577,Undocumented,Brisbane Box,220 08th St,1.0,Sidewalk: Curb side : Cutout,Private,,10,Width 2ft,37.77587911,-122.4113686
32076,70398,DPW Maintained,Brisbane Box,153 Oxford St,1.0,Sidewalk: Curb side : Cutout,Private,,15,3x3,37.7278641,-122.4200128
32077,19138,DPW Maintained,Victorian Box,30 Sanchez St,1.0,Sidewalk: Curb side : Cutout,Private,,12,3X3,37.76874709,-122.4314075
32078,31433,DPW Maintained,Southern Magnolia,4301 21st St,2.0,Sidewalk: Curb side : Cutout,Private,5/1/95 0:00,5,,37.75531288,-122.4392746
32082,194958,DPW Maintained,Victorian Box,172 05th St,3.0,Sidewalk: Curb side : Cutout,Private,,6,Width 3ft,37.78168375,-122.4053429
32083,34822,DPW Maintained,Hybrid Strawberry Tree,420 42nd Ave,1.0,Sidewalk: Curb side : Cutout,Private,2/10/98 0:00,4,,37.78075281,-122.5029792
32084,21772,DPW Maintained,Southern Magnolia,2495X Taylor St,5.0,Sidewalk: Curb side : Cutout,DPW,,12,3X3,37.80516752,-122.4152787
32088,388,DPW Maintained,Swamp Myrtle,3721X 19th Ave,9.0,Sidewalk: Curb side : Cutout,DPW,3/18/06 0:00,3,2,37.72079632,-122.4754285
32090,104251,DPW Maintained,Kwanzan Flowering Cherry,8X Octavia St Frontage East,5.0,Sidewalk: Curb side : Cutout,DPW,,4,4x4,37.77178513,-122.4236132
32091,1537,DPW Maintained,Victorian Box,470X Arguello Blvd,6.0,Sidewalk: Curb side : Cutout,DPW,,20,3X3,37.78204521,-122.458829
32094,110367,DPW Maintained,Brisbane Box,3430X 19TH AVE,1.0,Sidewalk: Curb side : Cutout,DPW,,3,,37.7250478,-122.4747714
32095,127180,DPW Maintained,Indian Laurel Fig Tree 'Green Gem',2930 Jackson St,1.0,Sidewalk: Curb side : Cutout,Private,,17,Width 4ft,37.79142343,-122.4433693
32098,265836,Section 806 (d),Hybrid Strawberry Tree,70 Terra Vista Ave,1.0,Sidewalk: Curb side : Cutout,Private,6/3/21 0:00,3,3x3,37.78155697,-122.442941
32099,2449,DPW Maintained,Brisbane Box,1397X Buchanan St,6.0,Sidewalk: Curb side : Cutout,DPW,3/11/06 0:00,3,3X3,37.78229007,-122.4292026
32101,195917,DPW Maintained,Sycamore: London Plane,1 Ardath Ct,24.0,Sidewalk: Curb side : Cutout,Private,,4,Width 3ft,37.73468145,-122.3825823
32102,236997,DPW Maintained,Cherry Plum,1100 Eugenia Ave,3.0,Sidewalk: Curb side : Cutout,Private,,7,Width 3ft,37.74026167,-122.4144481
32103,228118,DPW Maintained,Brisbane Box,214 Twin Peaks Blvd,3.0,Sidewalk: Curb side : Yard,Private,,10,Width 2ft,37.75885488,-122.4485447
32107,143215,DPW Maintained,Cherry Plum,215 FRANCISCO ST,2.0,Sidewalk: Curb side : Cutout,Private,,5,Width 0ft,37.80522542,-122.4087325
32110,2893,Permitted Site,Sycamore: London Plane,1599 California St,1.0,Sidewalk: Curb side : Cutout,Private,,35,3X3,37.79051674,-122.4206242
32111,13621,DPW Maintained,Sycamore: London Plane,562 Market St,2.0,Sidewalk: Curb side : Cutout,DPW,3/20/01 0:00,12,4x4,37.78963131,-122.4011265
32116,264809,Private,Southern Magnolia,1165 Francisco St,2.0,Sidewalk: Curb side : Cutout,Private,4/8/21 0:00,3,Width 3ft,37.80323261,-122.4243006
32120,114072,Significant Tree,Southern Magnolia,454 ARBALLO DR,1.0,Sidewalk: Curb side : Yard,Private,,4,,37.71919799,-122.4838527
32124,201102,DPW Maintained,Brisbane Box,199 Utah St,4.0,Sidewalk: Curb side : Cutout,Private,,9,Width 4ft,37.76747517,-122.4066127
32125,29772,DPW Maintained,Brisbane Box,1329 Columbus Ave,1.0,Sidewalk: Curb side : Cutout,Private,8/22/06 0:00,8,3x3,37.80648046,-122.419272
32127,31413,DPW Maintained,Cherry Plum,4015 21st St,1.0,Sidewalk: Curb side : Cutout,Private,5/1/95 0:00,4,,37.75594611,-122.436139
32129,230727,DPW Maintained,Southern Magnolia,115 Diamond St,3.0,Sidewalk: Curb side : Cutout,Private,,13,Width 3ft,37.76044832,-122.4370859
32137,224960,DPW Maintained,Indian Laurel Fig Tree 'Green Gem',421 Vicksburg St,1.0,Sidewalk: Curb side : Cutout,Private,,15,Width 3ft,37.75045726,-122.4283647
32139,212769,Undocumented,Sycamore: London Plane,101 Vicente St,3.0,Sidewalk: Curb side : Cutout,Private,,16,Width 3ft,37.73974251,-122.4672457
32142,34633,DPW Maintained,Swamp Myrtle,1558 25th Ave,1.0,Sidewalk: Curb side : Cutout,Private,7/28/97 0:00,5,,37.7584379,-122.4831444
32143,199782,DPW Maintained,Swamp Myrtle,2301 Jennings St,3.0,Sidewalk: Curb side : Cutout,Private,,5,Width 0ft,37.72532137,-122.3901188
32149,237425,DPW Maintained,Kwanzan Flowering Cherry,4357 26th St,1.0,Sidewalk: Curb side : Cutout,Private,,7,Width 4ft,37.74782732,-122.4372589
32153,234305,DPW Maintained,Victorian Box,3169 25th St,4.0,Sidewalk: Curb side : Cutout,Private,,8,Width 3ft,37.75089994,-122.4129835
32154,184519,DPW Maintained,New Zealand Xmas Tree,1951 48th Ave,1.0,Sidewalk: Curb side : Cutout,Private,,9,Width 0ft,37.74954037,-122.5073874
32157,26155,DPW Maintained,Victorian Box,1801 Franklin St,3.0,Sidewalk: Curb side : Cutout,DPW,,12,3X3,37.79130347,-122.4243026
32158,236622,DPW Maintained,Cherry Plum,3225 22nd St,4.0,Sidewalk: Curb side : Cutout,Private,,9,Width 3ft,37.75535836,-122.4190077
32161,236400,DPW Maintained,Cherry Plum,774 Cole St,1.0,Sidewalk: Curb side : Cutout,Private,,6,Width 4ft,37.76724358,-122.4501713
32162,241930,DPW Maintained,Swamp Myrtle,350 Treat Ave,4.0,Sidewalk: Curb side : Cutout,Private,,2,Width 3ft,37.76442262,-122.4135031
32163,256105,Planning Code 138.1 required,Swamp Myrtle,1935 34th Ave,1.0,Sidewalk: Property side : Cutout,Private,9/6/18 0:00,3,3x3,37.75099598,-122.4924393
32168,14391,DPW Maintained,Southern Magnolia,385X Castro St,1.0,Sidewalk: Curb side : Cutout,DPW,,12,3X3,37.76283281,-122.4351142
32169,249930,DPW Maintained,New Zealand Xmas Tree,345 Filbert St,1.0,Sidewalk: Curb side : Yard,Private,,18,Width 0ft,37.80179379,-122.4054634
32170,190170,DPW Maintained,Indian Laurel Fig Tree 'Green Gem',91 Spear St,3.0,Sidewalk: Curb side : Cutout,Private,,9,Width 4ft,37.79285216,-122.3943053
32171,25978,DPW Maintained,Cherry Plum,2027 Oakdale Ave,1.0,Sidewalk: Curb side : Cutout,DPW,9/19/97 0:00,8,6x9,37.73908936,-122.3984121
32172,232557,DPW Maintained,New Zealand Xmas Tree,665 Elizabeth St,8.0,Sidewalk: Property side : Yard,Private,,4,Width 3ft,37.75193309,-122.4354565
32173,125685,DPW Maintained,Hybrid Strawberry Tree,928 Powell St,1.0,Sidewalk: Curb side : Cutout,Private,,3,Width 3ft,37.79346119,-122.4093628
32176,185066,DPW Maintained,New Zealand Xmas Tree,345 Crestlake Dr,2.0,Sidewalk: Property side : Yard,Private,,22,Width 0ft,37.73502006,-122.4871368
32179,221739,DPW Maintained,Victorian Box,960 Stanyan St,1.0,Sidewalk: Curb side : Cutout,DPW,,18,Width 3ft,37.76556521,-122.4527094
32187,177750,DPW Maintained,New Zealand Xmas Tree,1830 Alemany Blvd,4.0,Sidewalk: Curb side : Cutout,Private,,19,Width 5ft,37.72257729,-122.4382146
32189,112915,DPW Maintained,Sycamore: London Plane,3584-3586 Pierce St,1.0,Sidewalk: Curb side : Cutout,Private,,17,,37.80374398,-122.440085
32193,236852,DPW Maintained,Cherry Plum,1452 Willard St,2.0,Sidewalk: Curb side : Cutout,Private,,8,Width 3ft,37.76331947,-122.4540297
32195,67575,DPW Maintained,Victorian Box,565 Connecticut St,1.0,Sidewalk: Curb side : Cutout,Private,10/5/92 0:00,9,,37.75912434,-122.3970676
32196,170799,DPW Maintained,Swamp Myrtle,89 Meda Ave,1.0,Sidewalk: Curb side : Cutout,Private,,3,2x3,37.72399806,-122.4425619
32201,95822,DPW Maintained,Southern Magnolia,1140 Folsom St,2.0,Sidewalk: Curb side : Cutout,Private,8/29/11 0:00,3,3x3,37.77615789,-122.4087435
32205,26922,DPW Maintained,Victorian Box,1510X Golden Gate Ave,1.0,Sidewalk: Curb side : Cutout,DPW,,3,3X3,37.77917303,-122.4354588
32206,48394,DPW Maintained,Kwanzan Flowering Cherry,2520 Clay St,1.0,Sidewalk: Curb side : Cutout,Private,7/23/02 0:00,14,,37.79072427,-122.4346428
32208,12525,DPW Maintained,Swamp Myrtle,39 Lake St,1.0,Sidewalk: Curb side : Cutout,DPW,5/15/08 0:00,3,3X3,37.78681215,-122.4600131
32209,126820,DPW Maintained,Indian Laurel Fig Tree 'Green Gem',36 Prado St,1.0,Sidewalk: Property side : Yard,Private,,20,Width 6ft,37.80470404,-122.4415569
32210,95030,DPW Maintained,Swamp Myrtle,11 Leland Ave,1.0,Sidewalk: Curb side : Cutout,Private,,3,,37.71129312,-122.4041549
32211,2559,DPW Maintained,Indian Laurel Fig Tree 'Green Gem',626X Powell St,1.0,Sidewalk: Curb side : Cutout,DPW,,12,4X4,37.79054592,-122.4087876
32212,9853,DPW Maintained,Sycamore: London Plane,1333 Gough St,1.0,Sidewalk: Curb side : Cutout,DPW,,40,3X3,37.78604853,-122.4249059
32213,140086,DPW Maintained,Victorian Box,1202 Scott St,1.0,Sidewalk: Curb side : Cutout,Private,,11,Width 0ft,37.78097102,-122.437211
32214,27093,DPW Maintained,Kwanzan Flowering Cherry,711 Silver Ave,1.0,Sidewalk: Curb side : Cutout,DPW,,12,2X3,37.72895421,-122.4212085
32215,27902,Permitted Site,Sycamore: London Plane,280 The Embarcadero,32.0,Sidewalk: Curb side : Cutout,Port,1/31/01 0:00,12,,37.78223924,-122.3884953
32218,192093,DPW Maintained,Indian Laurel Fig Tree 'Green Gem',999 Brannan St,3.0,Sidewalk: Curb side : Cutout,Private,,19,Width 3ft,37.77027498,-122.4065583
32219,208741,DPW Maintained,Southern Magnolia,40 Lomita Ave,5.0,Sidewalk: Curb side : Cutout,Private,,2,Width 3ft,37.7588286,-122.4728867
32221,250477,DPW Maintained,New Zealand Xmas Tree,330 Seacliff Ave,11.0,Sidewalk: Curb side : Pot,Private,,1,Width 4ft,37.78797529,-122.4897934
32223,218597,DPW Maintained,Swamp Myrtle,3600 19th Ave,2.0,Sidewalk: Curb side : Yard,Private,,2,Width 3ft,37.72513371,-122.474776
32232,136008,DPW Maintained,Kwanzan Flowering Cherry,979 Greenwich St,1.0,Sidewalk: Curb side : Cutout,Private,,9,Width 2ft,37.80145424,-122.4157707
32236,22726,DPW Maintained,Swamp Myrtle,1525 Turk St,3.0,Sidewalk: Curb side : Cutout,Private,3/21/97 0:00,12,3X3,37.78019087,-122.4340529
32238,132928,DPW Maintained,Victorian Box,2110 Vallejo St,1.0,Sidewalk: Curb side : Cutout,Private,,6,Width 4ft,37.79567167,-122.4321019
32239,236003,DPW Maintained,Cherry Plum,184 Day St,1.0,Sidewalk: Curb side : Cutout,Private,,7,Width 2ft,37.74299029,-122.4261602
32240,133731,DPW Maintained,Sycamore: London Plane,2020 Scott St,4.0,Sidewalk: Curb side : Cutout,Private,,17,Width 4ft,37.78867098,-122.4387604
32243,181703,DPW Maintained,New Zealand Xmas Tree,2227 Lincoln Way,1.0,Sidewalk: Curb side : Cutout,Private,,13,Width 0ft,37.76513557,-122.4821271
32245,87494,DPW Maintained,Brisbane Box,2101X 03rd St,2.0,Sidewalk: Curb side : Cutout,Private,,9,3x3,37.76293695,-122.3885762
32247,121835,DPW Maintained,New Zealand Xmas Tree,450 19th Ave,7.0,Sidewalk: Curb side : Cutout,Private,,10,Width 5ft,37.77952901,-122.4781722
32254,126755,DPW Maintained,Indian Laurel Fig Tree 'Green Gem',1755 Filbert St,6.0,Sidewalk: Curb side : Cutout,Private,,13,Width 3ft,37.7989315,-122.4280328
32256,98898,Undocumented,Brisbane Box,1420 Phelps St,1.0,Sidewalk: Curb side : Cutout,Private,,10,3x3,37.73662412,-122.3942618
32257,180098,DPW Maintained,Swamp Myrtle,2200x Alemany Blvd,10.0,Median : Cutout,DPW,,3,Width 2ft,37.71735633,-122.4429413
32259,241471,DPW Maintained,Swamp Myrtle,916 Elizabeth St,6.0,Sidewalk: Curb side : Cutout,Private,,9,Width 4ft,37.75173748,-122.4409604
32262,192661,DPW Maintained,Brisbane Box,299 Cashmere St,18.0,Sidewalk: Curb side : Cutout,Private,,4,Width 3ft,37.73573781,-122.3842385
32265,115742,Undocumented,Southern Magnolia,4058 17TH ST,1.0,Sidewalk: Curb side : Cutout,Private,,14,5x5,37.76253239,-122.4365578
32266,122161,DPW Maintained,Hybrid Strawberry Tree,553 15th Ave,1.0,Sidewalk: Curb side : Yard,Private,,17,Width 4ft,37.77763338,-122.4738347
32269,141333,DPW Maintained,Brisbane Box,1205 Hayes St,1.0,Sidewalk: Curb side : Cutout,Private,2/21/92 0:00,14,Width 0ft,37.77512614,-122.4362906
32271,152437,Planning Code 138.1 required,Southern Magnolia,4 Coso Ave,1.0,Sidewalk: Curb side : Cutout,Private,,0,Width 3ft,37.74650193,-122.418346
32272,134354,DPW Maintained,Sycamore: London Plane,826 Van Ness Ave,4.0,Sidewalk: Curb side : Cutout,Private,,8,Width 4ft,37.78324434,-122.420716
32276,117061,DPW Maintained,New Zealand Xmas Tree,220X Spruce St,1.0,Sidewalk: Curb side : Cutout,Private,,9,3x3,37.78839699,-122.4537195
32277,116997,Undocumented,Swamp Myrtle,21 ROSEMONT PL,1.0,Sidewalk: Curb side : Cutout,Private,10/4/16 0:00,3,3x3,37.76861729,-122.4254632
32278,230240,DPW Maintained,Southern Magnolia,148 Fillmore St,1.0,Sidewalk: Curb side : Cutout,Private,,4,Width 3ft,37.77100216,-122.4301399
32279,196481,DPW Maintained,Kwanzan Flowering Cherry,2075 Palou Ave,1.0,Sidewalk: Property side : Yard,Private,,4,Width 7ft,37.73891563,-122.3998201
32281,13610,DPW Maintained,Sycamore: London Plane,555 Market St,8.0,Sidewalk: Curb side : Cutout,DPW,9/17/93 0:00,16,3X3,37.78999777,-122.4002381
